"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=lump_genus&idqual=genus_certain&interval=Paleocene,Holocene&cc=SOA&show=acconly"
"Access Time","Sat 2020-04-11 01:09:45 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","lump_genus"
"","idqual","genus_certain"
"","cc","SOA"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","acconly"
"Elapsed Time","1.02"
"Records Found","6462"
"Records Returned","6462"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1073794","occ","","","133040","Epidolops","genus","40069","Itaboraian","","59","57","42973"
"1073795","occ","","","133040","Gashternia","genus","40074","Itaboraian","","59","57","42973"
"1073796","occ","","","133040","Derorhynchus","genus","39957","Itaboraian","","59","57","42973"
"1073797","occ","","","133040","Protodidelphis","genus","39986","Itaboraian","","59","57","42973"
"1073798","occ","","","133040","Carolopaulacoutoia","genus","139782","Itaboraian","","59","57","42973"
"1073799","occ","","","133040","Marmosopsis","genus","39971","Itaboraian","","59","57","42973"
"1073800","occ","","","133040","Didelphopsis","genus","246583","Itaboraian","","59","57","42973"
"1073801","occ","","","133040","Monodelphopsis","genus","39977","Itaboraian","","59","57","42973"
"1073802","occ","","","133040","Ernestokokenia","genus","42295","Itaboraian","","59","57","42973"
"1073803","occ","","","133040","Asmithwoodwardia","genus","42292","Itaboraian","","59","57","42973"
"1073804","occ","32043","","133040","Camargomendesia","genus","43345","Itaboraian","","59","57","57841"
"1073805","occ","","","133040","Henricosbornia","genus","43330","Itaboraian","","59","57","42973"
"1073806","occ","","","133040","Itaboraitherium","genus","43348","Itaboraian","","59","57","42973"
"1073807","occ","","","133040","Colbertia","genus","43346","Itaboraian","","59","57","42973"
"1073940","occ","","","13501","Andinodelphys","genus","246586","Danian","","66","61.6","46517"
"1073974","occ","","","133440","Proadinotherium","genus","53656","Early Miocene","","23.03","15.97","42295"
"1073975","occ","27546","","133440","Protheosodon","genus","42300","Early Miocene","","23.03","15.97","43026"
"1073983","occ","","","133441","Astrapotherium","genus","43462","Laventan","","13.8","11.8","42295"
"1073991","occ","","","133441","Scleromys","genus","42088","Laventan","","13.8","11.8","42295"
"1074428","occ","","","133539","Migraveramus","genus","247406","Deseadan","","29","21","42997"
"1074429","occ","","","133539","Sallamys","genus","247409","Deseadan","","29","21","42997"
"1074430","occ","","","133539","Incamys","genus","247412","Deseadan","","29","21","42997"
"1074431","occ","","","133539","Branisamys","genus","42146","Deseadan","","29","21","42997"
"1074434","occ","","","133539","Asteromys","genus","42101","Deseadan","","29","21","42997"
"1074557","occ","","","133584","Gyriabrus","genus","42094","Late Miocene","Early Pliocene","11.608","3.6","28447"
"1074558","occ","","","133585","Platygonus","genus","42437","Late Pliocene","Early Pleistocene","3.6","0.781","28447"
"1074608","occ","","","133596","Sallacyon","genus","99512","Deseadan","","29","21","42787"
"1074610","occ","","","133596","Palaeothentes","genus","40057","Deseadan","","29","21","42787"
"1074613","occ","","","133596","Branisella","genus","40845","Deseadan","","29","21","42787"
"1074614","occ","","","133596","Migraveramus","genus","247406","Deseadan","","29","21","42787"
"1074615","occ","","","133596","Incamys","genus","247412","Deseadan","","29","21","42787"
"1074617","occ","","","133596","Asteromys","genus","42101","Deseadan","","29","21","42787"
"1074618","occ","","","133596","Branisamys","genus","42146","Deseadan","","29","21","42787"
"1074621","occ","","","133596","Trachytherus","genus","43429","Deseadan","","29","21","42787"
"1074623","occ","","","133596","Pyrotherium","genus","43520","Deseadan","","29","21","42787"
"1074626","occ","","","133596","Salladolodus","genus","247568","Deseadan","","29","21","42787"
"1074627","occ","","","133596","Thadanius","genus","43510","Deseadan","","29","21","42787"
"1074628","occ","","","133596","Tricoelodus","genus","43511","Deseadan","","29","21","42787"
"1074715","occ","","","133596","Paraborhyaena","genus","99513","Deseadan","","29","21","42787"
"1074729","occ","","","133611","Pharsophorus","genus","40031","Deseadan","","29","21","42787"
"1074731","occ","","","133611","Pseudoglyptodon","genus","57072","Deseadan","","29","21","42787"
"1074747","occ","","","133615","Notogale","genus","40027","Deseadan","","29","21","42787"
"1074748","occ","","","133615","Proargyrolagus","genus","40049","Deseadan","","29","21","42787"
"1074750","occ","","","133615","Sallamys","genus","247409","Deseadan","","29","21","42787"
"1074751","occ","","","133615","Prohegetotherium","genus","43445","Deseadan","","29","21","42787"
"1074752","occ","","","133615","Archaeohyrax","genus","43434","Deseadan","","29","21","42787"
"1074753","occ","","","133615","Argyrohyrax","genus","57211","Deseadan","","29","21","42787"
"1074761","occ","","F","133440","Lophiodolodus","genus","36888","Early Miocene","","23.03","15.97","43026"
"1074827","occ","","","133629","Hondalagus","genus","247679","Middle Miocene","","15.97","11.608","43057"
"1074828","occ","","","38071","Acyon","genus","53472","Laventan","","13.8","11.8","43058"
"1074832","occ","","","133630","Eremotherium","genus","43611","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074833","occ","","","133630","Glossotherium","genus","43634","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074834","occ","","","133630","Scelidotherium","genus","43646","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074835","occ","","","133630","Holmesina","genus","43540","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074836","occ","","","133630","Proechimys","genus","159117","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074837","occ","","","133630","Neochoerus","genus","42131","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074838","occ","","","133630","Dusicyon","genus","41209","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074839","occ","","","133630","Protocyon","genus","41238","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074840","occ","","","133630","Smilodon","genus","41079","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074841","occ","","","133630","Notiomastodon","genus","43250","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074842","occ","","","133630","Palaeolama","genus","42539","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074843","occ","","","133630","Odocoileus","genus","42682","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074845","occ","","","133631","Eremotherium","genus","43611","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044"
"1074847","occ","","","133632","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074848","occ","","","133632","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074849","occ","","","133633","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074850","occ","","","133633","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074851","occ","","","133633","Agalmaceros","genus","247645","Pleistocene","","2.588","0.0117","43044"
"1074852","occ","","","133634","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074853","occ","","","133634","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074854","occ","","","133634","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074856","occ","","","133634","Palaeolama","genus","42539","Pleistocene","","2.588","0.0117","43044"
"1074857","occ","","","133635","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074858","occ","","","133635","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074859","occ","","","133635","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074860","occ","","","133636","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074861","occ","","","133636","Cuvieronius","genus","43244","Pleistocene","","2.588","0.0117","43044"
"1074862","occ","","","133637","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074863","occ","","","133638","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074864","occ","","","133638","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074865","occ","","","133639","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074866","occ","","","133639","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074867","occ","","","133639","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074868","occ","","","133639","Odocoileus","genus","42682","Pleistocene","","2.588","0.0117","43044"
"1074869","occ","","","133639","Agalmaceros","genus","247645","Pleistocene","","2.588","0.0117","43044"
"1074870","occ","","","133640","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074871","occ","","","133641","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074872","occ","","","133642","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074873","occ","","","133643","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074874","occ","","","133644","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074875","occ","","","133644","Propraopus","genus","43552","Pleistocene","","2.588","0.0117","43044"
"1074876","occ","","","133644","Dusicyon","genus","41209","Pleistocene","","2.588","0.0117","43044"
"1074877","occ","","","133644","Felis","genus","41055","Pleistocene","","2.588","0.0117","43044"
"1074878","occ","","","133644","Panthera","genus","41066","Pleistocene","","2.588","0.0117","43044"
"1074879","occ","","","133644","Smilodon","genus","41079","Pleistocene","","2.588","0.0117","43044"
"1074880","occ","","","133644","Cuvieronius","genus","43244","Pleistocene","","2.588","0.0117","43044"
"1074881","occ","","","133644","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074882","occ","","","133644","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074883","occ","","","133644","Palaeolama","genus","42539","Pleistocene","","2.588","0.0117","43044"
"1074884","occ","","","133644","Odocoileus","genus","42682","Pleistocene","","2.588","0.0117","43044"
"1074885","occ","","","133644","Agalmaceros","genus","247645","Pleistocene","","2.588","0.0117","43044"
"1074886","occ","","","133645","Glossotherium","genus","43634","Pleistocene","","2.588","0.0117","43044"
"1074887","occ","","","133645","Agalmaceros","genus","247645","Pleistocene","","2.588","0.0117","43044"
"1074888","occ","","","133646","Cuvieronius","genus","43244","Pleistocene","","2.588","0.0117","43044"
"1074889","occ","","","133647","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074890","occ","","F","133648","Cebupithecia","genus","40849","Laventan","","13.8","11.8","43063"
"1074897","occ","","","133653","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074898","occ","","","133653","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074899","occ","","","133654","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074900","occ","","","133655","Notiomastodon","genus","43250","Pleistocene","","2.588","0.0117","43044"
"1074901","occ","","","133656","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074902","occ","","","133656","Palaeolama","genus","42539","Pleistocene","","2.588","0.0117","43044"
"1074903","occ","","","133657","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074904","occ","","","133658","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074905","occ","","","133659","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074906","occ","","","133659","Palaeolama","genus","42539","Pleistocene","","2.588","0.0117","43044"
"1074907","occ","","","133660","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074908","occ","","","133661","Equus","genus","42996","Pleistocene","","2.588","0.0117","43044"
"1074910","occ","","F","38071","Miocochilius","genus","43418","Laventan","","13.8","11.8","43068"
"1074922","occ","","","133664","Plesiotypotherium","genus","92643","Laventan","","13.8","11.8","43068"
"1074952","occ","","","38071","Mesoprocta","genus","247716","Laventan","","13.8","11.8","43073"
"1074953","occ","","","38071","Guiomys","genus","247718","Laventan","","13.8","11.8","43073"
"1074954","occ","","","38071","Acarechimys","genus","42052","Laventan","","13.8","11.8","43073"
"1074955","occ","","","38071","Quebradahondomys","genus","247747","Laventan","","13.8","11.8","43073"
"1074956","occ","","","38071","Prolagostomus","genus","42079","Laventan","","13.8","11.8","43073"
"1074958","occ","","","133664","Guiomys","genus","247718","Laventan","","13.8","11.8","43073"
"1074959","occ","","","133664","Acarechimys","genus","42052","Laventan","","13.8","11.8","43073"
"1074960","occ","","","133664","Prolagostomus","genus","42079","Laventan","","13.8","11.8","43073"
"1074962","occ","","","133676","Guiomys","genus","247718","Middle Miocene","","15.97","11.608","43074"
"1074988","occ","","","133611","Pyrotherium","genus","43520","Deseadan","","29","21","43099"
"1074990","occ","","","133688","Saimiri","genus","92616","Laventan","","13.8","11.8","43079"
"1074991","occ","","","133689","Stirtonia","genus","40851","Laventan","","13.8","11.8","43079"
"1075010","occ","","","133691","Evolestes","genus","247872","Deseadan","","29","21","43104"
"1075012","occ","","F","133693","Megadolodus","genus","247874","Laventan","","13.8","11.8","43101"
"1075106","occ","","","133611","Proadinotherium","genus","53656","Deseadan","","29","21","43123"
"1075107","occ","","","133615","Fredszalaya","genus","247977","Deseadan","","29","21","43123"
"1075128","occ","","","133611","Pascualihippus","genus","247993","Deseadan","","29","21","43125"
"1075129","occ","","","133615","Eurygenium","genus","43382","Deseadan","","29","21","43125"
"1075130","occ","","","133596","Rhynchippus","genus","43388","Deseadan","","29","21","43125"
"1075395","occ","","","133780","Scleromys","genus","42088","Laventan","","13.8","11.8","43121"
"1078281","occ","","","134806","Scleromys","genus","42088","Laventan","","13.8","11.8","43121"
"1078283","occ","","","133615","Anayatherium","genus","248929","Deseadan","","29","21","43301"
"1078284","occ","","","133611","Anayatherium","genus","248929","Deseadan","","29","21","43301"
"1078285","occ","","","134808","Solimoea","genus","248942","Late Miocene","","11.608","5.333","43303"
"1078464","occ","","","133648","Scleromys","genus","42088","Laventan","","13.8","11.8","43121"
"1078533","occ","","","134868","Acrecebus","genus","248946","Late Miocene","","11.608","5.333","43310"
"1078991","occ","","","134806","Drytomomys","genus","247623","Laventan","","13.8","11.8","43121"
